File Name,LL_LL,LL_LH,LL_HL,LL_HH,LH_LL,LH_LH,LH_HL,LH_HH,HL_LL,HL_LH,HL_HL,HL_HH,HH_LL,HH_LH,HH_HL,HH_HH
0653.png,98.390625,83.46875,62.125,50.203125,63.4375,54.125,43.75,36.578125,50.1875,51.421875,62.59375,43.578125,15.984375,20.0,19.953125,30.265625
0687.png,128.34375,145.53125,85.5625,71.3125,113.328125,116.234375,77.609375,65.828125,66.5625,75.828125,73.84375,76.34375,61.828125,49.90625,38.140625,41.96875
0483.png,136.375,91.796875,138.734375,124.125,133.453125,126.59375,135.40625,121.078125,123.671875,116.765625,110.40625,94.625,127.640625,136.21875,87.96875,127.890625
0996.png,87.78125,59.78125,72.21875,66.359375,92.375,65.53125,50.125,55.609375,57.703125,50.015625,47.125,49.609375,41.90625,46.296875,45.75,40.265625
0743.png,154.484375,159.875,121.9375,93.46875,141.6875,107.59375,112.21875,97.453125,106.28125,98.53125,91.875,81.984375,81.9375,85.046875,61.921875,78.0625
0166.png,111.984375,189.765625,77.46875,95.84375,175.359375,103.953125,87.859375,68.1875,110.25,102.234375,99.296875,69.8125,73.921875,62.109375,67.15625,53.984375
0668.png,105.34375,130.296875,97.5,77.71875,150.265625,134.984375,86.140625,78.015625,101.65625,75.03125,83.15625,81.953125,89.96875,73.9375,58.1875,61.984375
0751.png,123.21875,146.3125,92.546875,140.59375,142.828125,109.578125,119.421875,111.21875,116.734375,121.921875,105.453125,118.0,107.71875,99.609375,96.125,108.125
0853.png,120.9375,79.859375,129.421875,78.71875,99.265625,93.625,77.53125,73.6875,95.953125,72.015625,92.0,83.0,79.59375,64.046875,59.640625,67.921875
0283.png,138.796875,158.328125,90.546875,117.609375,110.65625,94.15625,99.859375,100.234375,104.640625,96.015625,95.390625,78.015625,87.875,68.0625,79.3125,53.734375
0619.png,89.8125,130.3125,109.78125,71.71875,103.515625,118.25,95.984375,101.6875,119.34375,96.390625,101.640625,79.421875,90.015625,89.3125,69.8125,72.265625
0360.png,134.296875,136.875,114.828125,121.890625,117.8125,98.953125,102.03125,136.453125,104.6875,127.140625,117.59375,132.0625,131.75,127.265625,139.8125,103.484375
0889.png,125.34375,131.3125,112.390625,106.21875,117.9375,87.625,105.875,113.375,95.171875,98.453125,89.546875,97.8125,93.96875,89.84375,89.875,94.234375
0175.png,197.984375,41.21875,50.5,54.546875,66.28125,55.96875,56.328125,55.453125,51.625,55.875,77.65625,59.953125,61.84375,45.703125,41.953125,35.765625
0253.png,120.359375,121.890625,127.046875,123.375,138.640625,126.671875,106.703125,105.421875,110.921875,111.71875,130.703125,114.796875,125.328125,115.59375,121.921875,101.359375
0788.png,126.65625,95.359375,97.078125,103.984375,103.84375,123.734375,115.578125,112.8125,127.484375,101.515625,104.15625,123.9375,113.890625,97.234375,113.390625,88.1875
0219.png,141.546875,95.890625,98.9375,45.671875,61.3125,38.421875,42.140625,39.171875,82.234375,37.75,49.984375,37.75,33.96875,18.265625,29.859375,42.0
0791.png,120.953125,87.828125,111.765625,91.28125,74.734375,117.453125,100.0625,113.546875,126.203125,113.640625,117.5,88.65625,89.71875,86.609375,74.546875,77.921875
0915.png,171.96875,65.09375,56.0,47.75,62.234375,53.546875,53.953125,41.5,49.765625,41.875,37.984375,49.96875,33.890625,29.796875,34.015625,29.96875
0034.png,143.828125,142.859375,130.90625,69.53125,143.921875,145.296875,69.703125,45.734375,80.703125,58.25,73.21875,69.28125,31.890625,23.90625,43.640625,19.96875
0032.png,119.25,132.203125,133.890625,135.359375,136.390625,128.015625,136.59375,115.546875,115.328125,127.65625,119.71875,111.453125,119.9375,120.015625,103.703125,102.3125
0210.png,123.921875,106.765625,128.890625,96.328125,99.25,81.28125,79.953125,98.0,104.6875,73.984375,65.4375,63.34375,79.625,75.53125,52.40625,56.0
0599.png,127.3125,104.75,135.8125,92.734375,84.046875,121.3125,97.75,93.203125,104.953125,86.5625,96.84375,92.703125,81.734375,81.859375,73.875,82.0
0759.png,146.8125,122.609375,119.0,119.46875,123.03125,144.859375,113.84375,138.3125,112.9375,114.3125,106.75,126.09375,127.25,104.0,120.84375,97.6875
0221.png,132.3125,131.859375,130.53125,109.375,118.078125,113.21875,127.765625,119.375,108.671875,117.96875,123.265625,99.359375,95.421875,118.25,119.6875,105.890625
1000.png,110.53125,151.71875,116.78125,102.625,130.28125,144.546875,106.546875,117.53125,81.171875,92.328125,101.765625,110.140625,113.703125,89.59375,93.671875,90.078125
0448.png,70.171875,31.296875,41.328125,44.234375,29.765625,48.484375,30.046875,30.640625,29.203125,46.375,34.34375,33.6875,34.09375,26.359375,34.109375,25.984375
0229.png,158.796875,131.4375,137.703125,102.375,148.734375,117.484375,107.984375,96.890625,127.640625,100.6875,103.984375,102.53125,119.640625,84.609375,88.765625,104.078125
0172.png,111.5625,159.265625,130.71875,91.828125,166.1875,129.421875,91.609375,90.78125,129.3125,101.765625,109.421875,101.625,61.875,61.609375,53.859375,62.015625
0195.png,134.265625,115.375,117.84375,131.015625,130.15625,130.015625,123.359375,115.015625,123.5625,110.171875,122.828125,132.40625,117.65625,109.703125,105.625,101.515625
0930.png,111.859375,165.0,114.90625,123.734375,147.265625,112.03125,111.78125,107.296875,111.5,108.3125,89.859375,120.96875,125.796875,122.046875,106.515625,92.328125
0658.png,127.078125,156.265625,98.34375,72.625,96.71875,72.0,72.25,64.765625,84.078125,71.734375,62.484375,53.5,53.90625,58.109375,50.546875,49.984375
0991.png,117.3125,174.234375,84.375,87.46875,147.375,136.921875,82.34375,69.375,85.421875,99.828125,98.265625,78.984375,65.9375,61.65625,57.9375,47.734375
0504.png,157.703125,85.25,76.203125,73.375,102.484375,110.984375,77.78125,68.890625,75.03125,71.578125,74.734375,67.703125,71.6875,59.5625,59.953125,60.0625
0330.png,140.1875,124.46875,139.53125,109.96875,115.015625,123.5,123.671875,121.515625,136.96875,101.53125,139.484375,120.71875,117.78125,102.625,117.421875,98.46875
0698.png,152.140625,113.875,93.015625,101.59375,106.515625,109.1875,94.25,114.3125,107.296875,85.875,94.984375,89.734375,91.90625,88.0,63.953125,71.984375
0816.png,142.171875,123.6875,111.34375,95.53125,107.96875,122.0625,87.515625,99.984375,91.453125,83.5625,106.109375,86.453125,87.625,60.5,68.6875,54.4375
0510.png,171.15625,85.625,69.78125,65.609375,97.71875,85.125,81.484375,92.59375,85.859375,70.46875,78.109375,90.1875,87.8125,91.359375,79.9375,76.015625
0139.png,119.984375,94.921875,100.921875,63.296875,86.375,72.515625,78.875,85.578125,116.578125,73.890625,102.078125,81.671875,92.328125,96.109375,80.171875,80.09375
0691.png,98.453125,135.578125,116.15625,120.09375,120.296875,131.234375,102.359375,136.453125,128.578125,122.5625,125.25,130.203125,139.984375,116.171875,119.9375,126.015625
0275.png,116.734375,138.984375,81.265625,54.15625,122.953125,85.265625,59.984375,71.359375,53.328125,64.078125,97.484375,82.890625,61.875,57.765625,77.5625,57.890625
0163.png,177.609375,116.0625,103.84375,79.078125,84.0,90.125,64.484375,84.4375,81.78125,77.46875,74.390625,54.03125,57.921875,62.203125,50.953125,67.734375
0232.png,101.25,54.1875,89.328125,68.5,46.90625,90.46875,68.140625,72.796875,86.15625,82.046875,73.375,80.296875,81.828125,54.4375,66.546875,65.984375
0916.png,126.953125,97.484375,129.171875,119.90625,125.25,121.78125,109.40625,105.5,105.9375,101.15625,88.515625,107.15625,105.421875,105.75,98.328125,88.109375
0099.png,143.796875,135.421875,137.078125,105.46875,113.0,123.390625,89.921875,90.640625,137.84375,103.9375,118.484375,94.1875,93.796875,86.046875,78.625,87.765625
0724.png,141.828125,145.421875,108.296875,85.6875,127.28125,128.859375,92.109375,93.84375,93.375,96.390625,125.703125,63.25,71.8125,76.59375,72.0625,62.140625
0937.png,129.578125,113.78125,94.53125,112.265625,100.9375,131.828125,100.265625,101.3125,114.859375,118.109375,115.171875,94.15625,115.875,112.328125,84.0625,112.0
